PARTNAME,SN,DATETIME,OKNG,BININFO,GLOSS1,GLOSS2,GLOSS3,L1,A1,B1,CMC1
Kickstand,MJS0000050061999,,,L3-a4,,,,36.05,1.46,,
Kickstand,MJS0000050062469,,,L3-a4,,,,36.388,1.49,,
Kickstand,MJS0000050062571,,,L3-a4,,,,36.45,1.47,,
Kickstand,MJS0000050062898,,,L3-a4,,,,36.88,1.499,,
Kickstand,MJS0000050063017,,,L3-a4,,,,36.399,1.562,,
Kickstand,MJS0000050063028,,,L3-a4,,,,36.278,1.466,,
Kickstand,MJS0000050063080,,,L3-a4,,,,36.9797,1.5984,,
Kickstand,MJS0000050063371,,,L3-a4,,,,36.7288,1.4729,,
Kickstand,MJS0000050063400,,,L3-a4,,,,36.21,1.485,,
Kickstand,MJS0000050063535,,,L3-a4,,,,37.029,1.514,,
Kickstand,MJS0000050063700,,,L4-a1,,,,37.2002,1.0476,,
Kickstand,MJS0000050063708,,,L4-a1,,,,37.2094,1.0004,,
Kickstand,MJS0000050063725,,,L4-a1,,,,37.1152,1.0826,,
Kickstand,MJS0000050064401,,,L4-a1,,,,37.1662,1.093,,
Kickstand,MJS0000050064482,,,L4-a1,,,,37.9697,1.0653,,
Kickstand,MJS0000050064669,,,L4-a1,,,,37.7559,1.1142,,
Kickstand,MJS0000050064757,,,L4-a1,,,,37.1298,1.0946,,
Kickstand,MJS0000050065155,,,L4-a1,,,,37.5738,1.0934,,
Kickstand,MJS0000050065641,,,L4-a1,,,,37.3073,1.0452,,
Kickstand,MJS0000050065678,,,L4-a1,,,,37.2719,1.0222,,
Kickstand,MJS0000050065690,,,L4-a1,,,,37.8177,1.1276,,
Kickstand,MJS0000050065699,,,L4-a1,,,,37.4533,1.0174,,
Kickstand,MJS0000050065735,,,L4-a1,,,,37.7947,1.1211,,
Kickstand,MJS0000050065914,,,L4-a1,,,,37.3739,1.0278,,
Kickstand,MJS0000050066251,,,L4-a1,,,,37.8791,1.0953,,
Kickstand,MJS0000050066464,,,L4-a1,,,,37.5723,1.1214,,
Kickstand,MJS0000050066879,,,L4-a1,,,,37.2124,1.1201,,
Kickstand,MJS0000050066907,,,L4-a1,,,,37.6477,1.0218,,
Kickstand,MJS0000050067084,,,L4-a1,,,,37.1553,1.1446,,
Kickstand,MJS0000050067135,,,L4-a1,,,,37.2241,1.0093,,
Kickstand,MJS0000050067154,,,L4-a1,,,,37.0902,1.142,,
Kickstand,MJS0000050067188,,,L4-a1,,,,37.71,1.1087,,
Kickstand,MJS0000050067277,,,L4-a1,,,,37.883,1.0768,,
Kickstand,MJS0000050067296,,,L4-a1,,,,37.6824,1.1362,,
Kickstand,MJS0000050069488,,,L4-a1,,,,37.1994,1.0916,,
Kickstand,MJS0000050069492,,,L4-a1,,,,37.2618,1.131,,
Kickstand,MJS0000050069590,,,L4-a1,,,,37.3729,1.1193,,
Kickstand,MJS0000050069727,,,L4-a1,,,,37.9859,1.0578,,
Kickstand,MJS0000050069771,,,L4-a1,,,,37.1371,1.0234,,
Kickstand,MJS0000050069783,,,L4-a1,,,,37.2157,1.1003,,
Kickstand,MJS0000050069805,,,L4-a1,,,,37.1171,1.1283,,
Kickstand,MJS0000050069833,,,L4-a1,,,,37.2504,1.0778,,
Kickstand,MJS0000050070097,,,L4-a1,,,,38.0329,1.0801,,
Kickstand,MJS0000050070217,,,L4-a1,,,,37.2588,1.0168,,
Kickstand,MJS0000050070543,,,L4-a1,,,,37.5885,1.143,,
Kickstand,MJS0000050070895,,,L4-a1,,,,37.4787,1.1198,,
Kickstand,MJS0000050071049,,,L4-a1,,,,37.2636,1.0361,,
Kickstand,MJS0000050071069,,,L4-a1,,,,37.6656,1.1132,,
Kickstand,MJS0000050071105,,,L4-a1,,,,37.1539,1.1437,,
Kickstand,MJS0000050071152,,,L4-a1,,,,37.2093,1.1137,,
Kickstand,MJS0000050071211,,,L4-a1,,,,37.6178,1.1438,,
Kickstand,MJS0000050071213,,,L4-a1,,,,37.3204,1.1197,,
Kickstand,MJS0000050071222,,,L4-a1,,,,37.6936,1.0559,,
Kickstand,MJS0000050071230,,,L4-a1,,,,37.2445,1.1364,,
Kickstand,MJS0000050071231,,,L4-a1,,,,37.442,1.098,,
Kickstand,MJS0000050071307,,,L4-a1,,,,37.1254,1.1111,,
Kickstand,MJS0000050071368,,,L4-a1,,,,37.4933,1.1425,,
Kickstand,MJS0000050071485,,,L4-a1,,,,37.488,1.1147,,
Kickstand,MJS0000050071498,,,L4-a1,,,,37.6828,1.07,,
Kickstand,MJS0000050071576,,,L4-a1,,,,37.9677,1.1077,,
Kickstand,MJS0000050071783,,,L4-a1,,,,37.1348,1.0957,,
Kickstand,MJS0000050072362,,,L4-a1,,,,37.9198,1.1364,,
Kickstand,MJS0000050072461,,,L4-a1,,,,37.7068,1.1025,,
Kickstand,MJS0000050072565,,,L4-a1,,,,37.4248,1.1446,,
Kickstand,MJS0000050072738,,,L4-a1,,,,37.7581,1.1185,,
Kickstand,MJS0000050072837,,,L4-a1,,,,37.1068,1.1111,,
Kickstand,MJS0000050072864,,,L4-a1,,,,37.3425,1.0468,,
Kickstand,MJS0000050072866,,,L4-a1,,,,37.3969,1.1192,,
Kickstand,MJS0000050072879,,,L4-a1,,,,37.1622,1.1023,,
Kickstand,MJS0000050073252,,,L4-a1,,,,37.3877,1.1006,,
Kickstand,MJS0000050073294,,,L4-a1,,,,37.7413,1.0685,,
Kickstand,MJS0000050073337,,,L4-a1,,,,37.1211,1.0582,,
Kickstand,MJS0000050073353,,,L4-a1,,,,37.5285,1.1323,,
Kickstand,MJS0000050073493,,,L4-a1,,,,37.1338,1.0583,,
Kickstand,MJS0000050073526,,,L4-a1,,,,37.9771,1.123,,
Kickstand,MJS0000050073579,,,L4-a1,,,,37.0789,1.0337,,
Kickstand,MJS0000050073582,,,L4-a1,,,,37.2724,1.0768,,
Kickstand,MJS0000050073704,,,L4-a1,,,,37.7723,1.1474,,
Kickstand,MJS0000050073714,,,L4-a1,,,,37.5043,1.1475,,
Kickstand,MJS0000050073734,,,L4-a1,,,,37.2591,1.1324,,
Kickstand,MJS0000050073772,,,L4-a1,,,,37.7759,1.0793,,
Kickstand,MJS0000050073835,,,L4-a1,,,,37.4983,1.0233,,
Kickstand,MJS0000050073852,,,L4-a1,,,,37.1693,1.063,,
Kickstand,MJS0000050073909,,,L4-a1,,,,37.4106,1.1051,,
Kickstand,MJS0000050073921,,,L4-a1,,,,37.2661,1.0115,,
Kickstand,MJS0000050074036,,,L4-a1,,,,37.317,1.1256,,
Kickstand,MJS0000050074071,,,L4-a1,,,,37.1571,1.0653,,
Kickstand,MJS0000050074403,,,L4-a1,,,,37.4336,1.1079,,
Kickstand,MJS0000050074911,,,L4-a1,,,,37.9971,1.0614,,
Kickstand,MJS0000050075031,,,L4-a1,,,,37.3553,1.0518,,
Kickstand,MJS0000050075328,,,L4-a1,,,,37.365,1.1162,,
Kickstand,MJS0000050075333,,,L4-a1,,,,37.1681,1.0083,,
Kickstand,MJS0000050075344,,,L4-a1,,,,37.1943,1.0175,,
Kickstand,MJS0000050075525,,,L4-a1,,,,37.4314,1.037,,
Kickstand,MJS0000050075706,,,L4-a1,,,,37.4533,1.1098,,
Kickstand,MJS0000050075720,,,L4-a1,,,,37.2969,1.1437,,
Kickstand,MJS0000050077185,,,L4-a1,,,,37.1552,1.0223,,
Kickstand,MJS0000050077424,,,L4-a1,,,,37.4962,1.0013,,
Kickstand,MJS0000050077487,,,L4-a1,,,,37.1503,1.0685,,
Kickstand,MJS0000050077948,,,L4-a1,,,,37.5327,1.0234,,
Kickstand,MJS0000050078255,,,L4-a1,,,,37.7909,1.0615,,
Kickstand,MJS0000050078274,,,L4-a1,,,,37.476,1.1266,,
Kickstand,MJS0000050078319,,,L4-a1,,,,37.2538,1.0019,,
Kickstand,MJS0000050079834,,,L4-a1,,,,37.1004,1.0825,,
Kickstand,MJS0000050080384,,,L4-a1,,,,37.4379,1.0526,,
Kickstand,MJS0000050081003,,,L4-a1,,,,37.6002,1.1146,,
Kickstand,MJS0000050081228,,,L4-a1,,,,37.414,1.1355,,
Kickstand,MJS0000050082920,,,L4-a1,,,,37.12,1.0836,,
Kickstand,MJS0000050083019,,,L4-a1,,,,37.4376,1.1128,,
Kickstand,MJS0000050083354,,,L4-a1,,,,37.8646,1.1448,,
Kickstand,MJS0000050083553,,,L4-a1,,,,37.6397,1.0598,,
Kickstand,MJS0000050083695,,,L4-a1,,,,37.538,1.1038,,
Kickstand,MJS0000050084187,,,L4-a1,,,,37.0573,1.1276,,
Kickstand,MJS0000050084242,,,L4-a1,,,,37.3252,1.0477,,
Kickstand,MJS0000050084984,,,L4-a1,,,,37.1124,1.1022,,
Kickstand,MJS0000050085223,,,L4-a1,,,,37.1712,1.0859,,
Kickstand,MJS0000050085810,,,L4-a1,,,,37.2827,1.1337,,
Kickstand,MJS0000050085835,,,L4-a1,,,,37.8313,1.0682,,
Kickstand,MJS0000050085846,,,L4-a1,,,,37.2104,1.1462,,
Kickstand,MJS0000050085864,,,L4-a1,,,,37.909,1.0875,,
Kickstand,MJS0000050086132,,,L4-a1,,,,37.4994,1.1011,,
Kickstand,MJS0000050086154,,,L4-a1,,,,37.2728,1.0857,,
Kickstand,MJS0000050086556,,,L4-a1,,,,37.7048,1.1497,,
Kickstand,MJS0000050086608,,,L4-a1,,,,37.4689,1.0865,,
Kickstand,MJS0000050086638,,,L4-a1,,,,37.5446,1.0404,,
Kickstand,MJS0000050086711,,,L4-a1,,,,37.0789,1.1126,,
Kickstand,MJS0000050087328,,,L4-a1,,,,37.173,1.1389,,
Kickstand,MJS0000050087371,,,L4-a1,,,,37.4523,1.1389,,
Kickstand,MJS0000050087444,,,L4-a1,,,,37.7386,1.0745,,
Kickstand,MJS0000050087472,,,L4-a1,,,,37.2768,1.0979,,
Kickstand,MJS0000050087516,,,L4-a1,,,,37.1318,1.0463,,
Kickstand,MJS0000050087641,,,L4-a1,,,,37.2229,1.0702,,
Kickstand,MJS0000050087660,,,L4-a1,,,,37.3964,1.103,,
Kickstand,MJS0000050089293,,,L4-a1,,,,37.8901,1.1448,,
Kickstand,MJS0000050089375,,,L4-a1,,,,37.312,1.0881,,
Kickstand,MJS0000050089610,,,L4-a1,,,,37.1622,1.0816,,
Kickstand,MJS0000050089645,,,L4-a1,,,,37.621,1.105,,
Kickstand,MJS0000050089671,,,L4-a1,,,,37.3111,1.1419,,
Kickstand,MJS0000050089702,,,L4-a1,,,,37.2425,1.1419,,
Kickstand,MJS0000050089768,,,L4-a1,,,,37.2287,1.1467,,
Kickstand,MJS0000050089784,,,L4-a1,,,,38.0166,1.1093,,
Kickstand,MJS0000050089785,,,L4-a1,,,,37.2424,1.1256,,
Kickstand,MJS0000050090040,,,L4-a1,,,,37.5747,1.1386,,
Kickstand,MJS0000050090051,,,L4-a1,,,,37.9778,1.0493,,
Kickstand,MJS0000050090065,,,L4-a1,,,,37.5604,1.0477,,
Kickstand,MJS0000050090140,,,L4-a1,,,,37.63,1.097,,
Kickstand,MJS0000050090145,,,L4-a1,,,,37.2886,1.0875,,
Kickstand,MJS0000050090164,,,L4-a1,,,,37.1749,1.0833,,
Kickstand,MJS0000050090173,,,L4-a1,,,,37.5552,1.05,,
Kickstand,MJS0000050090182,,,L4-a1,,,,37.3798,1.1104,,
Kickstand,MJS0000050090192,,,L4-a1,,,,37.1407,1.0126,,
Kickstand,MJS0000050090759,,,L4-a1,,,,37.8462,1.1289,,
Kickstand,MJS0000050090821,,,L4-a1,,,,37.1586,1.0363,,
Kickstand,MJS0000050090937,,,L4-a1,,,,37.1044,1.1191,,
Kickstand,MJS0000050091438,,,L4-a1,,,,37.5767,1.005,,
Kickstand,MJS0000050091543,,,L4-a1,,,,37.6904,1.0278,,
Kickstand,MJS0000050091727,,,L4-a1,,,,37.1188,1.0137,,
Kickstand,MJS0000050091736,,,L4-a1,,,,37.1109,1.1301,,
Kickstand,MJS0000050092119,,,L4-a1,,,,37.1269,1.1375,,
Kickstand,MJS0000050092198,,,L4-a1,,,,37.0641,1.0256,,
Kickstand,MJS0000050092204,,,L4-a1,,,,37.7989,1.0936,,
Kickstand,MJS0000050092612,,,L4-a1,,,,37.6333,1.1252,,
Kickstand,MJS0000050092746,,,L4-a1,,,,37.2073,1.1028,,
Kickstand,MJS0000050092892,,,L4-a1,,,,37.2375,1.0033,,
Kickstand,MJS0000050092947,,,L4-a1,,,,37.4641,1.1397,,
Kickstand,MJS0000050093203,,,L4-a1,,,,37.5786,1.0424,,
Kickstand,MJS0000050093337,,,L4-a1,,,,37.5237,1.0587,,
Kickstand,MJS0000050093900,,,L4-a1,,,,37.066,1.1027,,
Kickstand,MJS0000050093964,,,L4-a1,,,,37.3227,1.1304,,
Kickstand,MJS0000050094080,,,L4-a1,,,,37.3195,1.1282,,
Kickstand,MJS0000050094088,,,L4-a1,,,,37.5035,1.108,,
Kickstand,MJS0000050094493,,,L4-a1,,,,37.4055,1.0265,,
Kickstand,MJS0000050094617,,,L4-a1,,,,37.2871,1.0821,,
Kickstand,MJS0000050095393,,,L4-a1,,,,37.5535,1.1455,,
Kickstand,MJS0000050095733,,,L4-a1,,,,37.3876,1.1192,,
Kickstand,MJS0000050096183,,,L4-a1,,,,37.1867,1.0653,,
Kickstand,MJS0000050096187,,,L4-a1,,,,37.6803,1.0023,,
Kickstand,MJS0000050096189,,,L4-a1,,,,37.9024,1.0999,,
Kickstand,MJS0000050096218,,,L4-a1,,,,37.3886,1.0131,,
Kickstand,MJS0000050096356,,,L4-a1,,,,37.3827,1.0051,,
Kickstand,MJS0000050096417,,,L4-a1,,,,37.8452,1.0523,,
Kickstand,MJS0000050096502,,,L4-a1,,,,37.2085,1.02,,
Kickstand,MJS0000050096504,,,L4-a1,,,,37.5766,1.0995,,
Kickstand,MJS0000050096578,,,L4-a1,,,,37.9511,1.1012,,
Kickstand,MJS0000050096616,,,L4-a1,,,,37.3077,1.1473,,
Kickstand,MJS0000050096629,,,L4-a1,,,,37.1076,1.1227,,
Kickstand,MJS0000050096697,,,L4-a1,,,,37.1817,1.0538,,
Kickstand,MJS0000050096884,,,L4-a1,,,,37.0857,1.1322,,
Kickstand,MJS0000050097106,,,L4-a1,,,,37.3669,1.0538,,
Kickstand,MJS0000050097276,,,L4-a1,,,,37.4349,1.1374,,
Kickstand,MJS0000050097317,,,L4-a1,,,,37.0515,1.0448,,
Kickstand,MJS0000050097582,,,L4-a1,,,,37.7754,1.1301,,
Kickstand,MJS0000050097692,,,L4-a1,,,,37.691,1.1135,,
Kickstand,MJS0000050097777,,,L4-a1,,,,37.2026,1.0606,,
Kickstand,MJS0000050097824,,,L4-a1,,,,37.97,1.1178,,
Kickstand,MJS0000050097873,,,L4-a1,,,,37.4453,1.0392,,
Kickstand,MJS0000050097959,,,L4-a1,,,,37.7796,1.0148,,
Kickstand,MJS0000050098313,,,L4-a1,,,,37.4062,1.0865,,
Kickstand,MJS0000050098510,,,L4-a1,,,,37.2638,1.0724,,
Kickstand,MJS0000050098515,,,L4-a1,,,,37.683,1.1392,,
Kickstand,MJS0000050099014,,,L4-a1,,,,37.3854,1.1011,,
Kickstand,MJS0000050099029,,,L4-a1,,,,37.8643,1.092,,
Kickstand,MJS0000050099053,,,L4-a1,,,,37.7901,1.1375,,
Kickstand,MJS0000050099101,,,L4-a1,,,,37.4908,1.0901,,
Kickstand,MJS0000050099439,,,L4-a1,,,,37.3701,1.1072,,
Kickstand,MJS0000050099509,,,L4-a1,,,,37.1001,1.1049,,
Kickstand,MJS0000050099530,,,L4-a1,,,,37.9228,1.1287,,
Kickstand,MJS0000050099976,,,L4-a1,,,,37.2027,1.0819,,
Kickstand,MJS0000050100147,,,L4-a1,,,,37.1787,1.0587,,
Kickstand,MJS0000050100270,,,L4-a1,,,,37.6813,1.1204,,
Kickstand,MJS0000050100498,,,L4-a1,,,,37.119,1.1435,,
Kickstand,MJS0000050100514,,,L4-a1,,,,37.7142,1.1145,,
Kickstand,MJS0000050100759,,,L4-a1,,,,37.4451,1.0936,,
Kickstand,MJS0000050100798,,,L4-a1,,,,37.3208,1.0652,,
Kickstand,MJS0000050101048,,,L4-a1,,,,37.3253,1.1328,,
Kickstand,MJS0000050101514,,,L4-a1,,,,37.6843,1.0603,,
Kickstand,MJS0000050101524,,,L4-a1,,,,37.5402,1.1125,,
Kickstand,MJS0000050101566,,,L4-a1,,,,37.3592,1.0719,,
Kickstand,MJS0000050101822,,,L4-a1,,,,37.2915,1.093,,
Kickstand,MJS0000050102166,,,L4-a1,,,,37.4465,1.0565,,
Kickstand,MJS0000050102172,,,L4-a1,,,,37.8597,1.1369,,
Kickstand,MJS0000050102200,,,L4-a1,,,,37.221,1.0539,,
Kickstand,MJS0000050102298,,,L4-a1,,,,37.1409,1.0412,,
Kickstand,MJS0000050102348,,,L4-a1,,,,37.1227,1.0203,,
Kickstand,MJS0000050102364,,,L4-a1,,,,37.1909,1.0167,,
Kickstand,MJS0000050102383,,,L4-a1,,,,37.1439,1.1113,,
Kickstand,MJS0000050102582,,,L4-a1,,,,37.6913,1.0946,,
Kickstand,MJS0000050102664,,,L4-a1,,,,37.1248,1.1239,,
Kickstand,MJS0000050102736,,,L4-a1,,,,37.4496,1.0738,,
Kickstand,MJS0000050103374,,,L4-a1,,,,37.215,1.1467,,
Kickstand,MJS0000050104070,,,L4-a1,,,,37.3742,1.1439,,
Kickstand,MJS0000050104259,,,L4-a1,,,,37.6578,1.1304,,
Kickstand,MJS0000050104384,,,L4-a1,,,,37.7677,1.0734,,
Kickstand,MJS0000050104394,,,L4-a1,,,,37.416,1.1061,,
Kickstand,MJS0000050105104,,,L4-a1,,,,37.2997,1.0445,,
Kickstand,MJS0000050105317,,,L4-a1,,,,37.503,1.031,,
Kickstand,MJS0000050105343,,,L4-a1,,,,37.6933,1.1061,,
Kickstand,MJS0000050105419,,,L4-a1,,,,38.0068,1.0636,,
Kickstand,MJS0000050105472,,,L4-a1,,,,37.1521,1.1269,,
Kickstand,MJS0000050105502,,,L4-a1,,,,37.1667,1.023,,
Kickstand,MJS0000050105560,,,L4-a1,,,,37.2111,1.1158,,
Kickstand,MJS0000050105803,,,L4-a1,,,,37.3238,1.1435,,
Kickstand,MJS0000050105815,,,L4-a1,,,,37.841,1.1197,,
Kickstand,MJS0000050105823,,,L4-a1,,,,37.0572,1.1027,,
Kickstand,MJS0000050107075,,,L4-a1,,,,37.1965,1.0393,,
Kickstand,MJS0000050107311,,,L4-a1,,,,37.1278,1.0147,,
Kickstand,MJS0000050107390,,,L4-a1,,,,37.7119,1.1027,,
Kickstand,MJS0000050107400,,,L4-a1,,,,37.2739,1.0213,,
Kickstand,MJS0000050107478,,,L4-a1,,,,37.0897,1.0099,,
Kickstand,MJS0000050107505,,,L4-a1,,,,37.6155,1.0664,,
Kickstand,MJS0000050107703,,,L4-a1,,,,37.0919,1.1292,,
Kickstand,MJS0000050107794,,,L4-a1,,,,37.6843,1.0668,,
Kickstand,MJS0000050107822,,,L4-a1,,,,37.2776,1.1353,,
Kickstand,MJS0000050107897,,,L4-a1,,,,37.5394,1.1141,,
Kickstand,MJS0000050107906,,,L4-a1,,,,37.4111,1.1419,,
Kickstand,MJS0000050108146,,,L4-a1,,,,37.101,1.14,,
Kickstand,MJS0000050108213,,,L4-a1,,,,37.3363,1.1311,,
Kickstand,MJS0000050108275,,,L4-a1,,,,37.3895,1.0767,,
Kickstand,MJS0000050108313,,,L4-a1,,,,37.2188,1.1353,,
Kickstand,MJS0000050108325,,,L4-a1,,,,37.2669,1.106,,
Kickstand,MJS0000050108331,,,L4-a1,,,,37.1318,1.1136,,
Kickstand,MJS0000050108365,,,L4-a1,,,,37.3154,1.1325,,
Kickstand,MJS0000050108461,,,L4-a1,,,,37.5245,1.0961,,
Kickstand,MJS0000050108485,,,L4-a1,,,,37.1444,1.0212,,
Kickstand,MJS0000050108840,,,L4-a1,,,,37.2801,1.0738,,
Kickstand,MJS0000050108879,,,L4-a1,,,,37.2601,1.0375,,
Kickstand,MJS0000050109138,,,L4-a1,,,,37.0946,1.0538,,
Kickstand,MJS0000050109203,,,L4-a1,,,,37.167,1.093,,
Kickstand,MJS0000050110647,,,L4-a1,,,,37.8969,1.136,,
Kickstand,MJS0000050110657,,,L4-a1,,,,37.1513,1.1435,,
Kickstand,MJS0000050110781,,,L4-a1,,,,37.1235,1.1163,,
Kickstand,MJS0000050110857,,,L4-a1,,,,37.4208,1.0098,,
Kickstand,MJS0000050111516,,,L4-a1,,,,37.3718,1.0033,,
Kickstand,MJS0000050111541,,,L4-a1,,,,37.46,1.0587,,
Kickstand,MJS0000050111554,,,L4-a1,,,,37.4233,1.1002,,
Kickstand,MJS0000050111570,,,L4-a1,,,,37.0988,1.0771,,
Kickstand,MJS0000050112213,,,L4-a1,,,,37.0984,1.1484,,
Kickstand,MJS0000050112214,,,L4-a1,,,,37.4012,1.1337,,
Kickstand,MJS0000050112552,,,L4-a1,,,,37.1457,1.0765,,
Kickstand,MJS0000050112633,,,L4-a1,,,,37.2023,1.0555,,
Kickstand,MJS0000050112716,,,L4-a1,,,,37.1346,1.0864,,
Kickstand,MJS0000050112721,,,L4-a1,,,,37.4748,1.0315,,
Kickstand,MJS0000050112729,,,L4-a1,,,,37.0778,1.1402,,
Kickstand,MJS0000050112745,,,L4-a1,,,,37.2425,1.0311,,
Kickstand,MJS0000050112808,,,L4-a1,,,,37.1742,1.0706,,
Kickstand,MJS0000050112843,,,L4-a1,,,,37.0827,1.119,,
Kickstand,MJS0000050112905,,,L4-a1,,,,37.0553,1.1174,,
Kickstand,MJS0000050112954,,,L4-a1,,,,37.5897,1.106,,
Kickstand,MJS0000050113070,,,L4-a1,,,,37.8236,1.0636,,
Kickstand,MJS0000050113075,,,L4-a1,,,,37.4833,1.1458,,
Kickstand,MJS0000050113194,,,L4-a1,,,,37.214,1.1093,,
Kickstand,MJS0000050113228,,,L4-a1,,,,37.0504,1.0408,,
Kickstand,MJS0000050113309,,,L4-a1,,,,37.3199,1.1439,,
Kickstand,MJS0000050113381,,,L4-a1,,,,37.559,1.0685,,
Kickstand,MJS0000050113411,,,L4-a1,,,,37.4088,1.0295,,
Kickstand,MJS0000050113478,,,L4-a1,,,,37.3064,1.0928,,
Kickstand,MJS0000050113535,,,L4-a1,,,,37.3404,1.1158,,
Kickstand,MJS0000050113548,,,L4-a1,,,,37.3477,1.1358,,
Kickstand,MJS0000050113700,,,L4-a1,,,,37.9945,1.0005,,
Kickstand,MJS0000050113938,,,L4-a1,,,,37.1285,1.0626,,
Kickstand,MJS0000050113958,,,L4-a1,,,,37.2736,1.123,,
Kickstand,MJS0000050113985,,,L4-a1,,,,37.3882,1.1469,,
Kickstand,MJS0000050114048,,,L4-a1,,,,37.3996,1.1309,,
Kickstand,MJS0000050114056,,,L4-a1,,,,37.3888,1.0608,,
Kickstand,MJS0000050114219,,,L4-a1,,,,37.6832,1.1489,,
Kickstand,MJS0000050114226,,,L4-a1,,,,37.3072,1.1488,,
Kickstand,MJS0000050114246,,,L4-a1,,,,37.6666,1.0658,,
Kickstand,MJS0000050114311,,,L4-a1,,,,37.1842,1.03,,
Kickstand,MJS0000050114349,,,L4-a1,,,,37.3841,1.0578,,
Kickstand,MJS0000050114365,,,L4-a1,,,,37.5351,1.0122,,
Kickstand,MJS0000050114560,,,L4-a1,,,,37.5941,1.122,,
Kickstand,MJS0000050114628,,,L4-a1,,,,37.3549,1.0544,,
Kickstand,MJS0000050114640,,,L4-a1,,,,37.7011,1.108,,
Kickstand,MJS0000050115934,,,L4-a1,,,,37.452,1.1441,,
Kickstand,MJS0000050115996,,,L4-a1,,,,37.3263,1.1229,,
Kickstand,MJS0000050116030,,,L4-a1,,,,37.8459,1.1375,,
Kickstand,MJS0000050116038,,,L4-a1,,,,37.4538,1.1364,,
Kickstand,MJS0000050116047,,,L4-a1,,,,37.0956,1.1412,,
Kickstand,MJS0000050116049,,,L4-a1,,,,37.687,1.0397,,
Kickstand,MJS0000050116064,,,L4-a1,,,,37.9423,1.0732,,
Kickstand,MJS0000050116079,,,L4-a1,,,,37.4063,1.1164,,
Kickstand,MJS0000050116294,,,L4-a1,,,,37.3567,1.1034,,
Kickstand,MJS0000050116402,,,L4-a1,,,,37.2078,1.1163,,
Kickstand,MJS0000050117069,,,L4-a1,,,,38.0021,1.1328,,
Kickstand,MJS0000050117130,,,L4-a1,,,,37.4562,1.1485,,
Kickstand,MJS0000050117139,,,L4-a1,,,,37.7373,1.1186,,
Kickstand,MJS0000050117242,,,L4-a1,,,,37.9899,1.1425,,
Kickstand,MJS0000050117261,,,L4-a1,,,,37.5558,1.0952,,
Kickstand,MJS0000050117672,,,L4-a1,,,,37.8117,1.1135,,
Kickstand,MJS0000050117680,,,L4-a1,,,,37.9704,1.0748,,
Kickstand,MJS0000050117755,,,L4-a1,,,,37.5294,1.131,,
Kickstand,MJS0000050117827,,,L4-a1,,,,37.0619,1.1294,,
Kickstand,MJS0000050118008,,,L4-a1,,,,37.4921,1.0626,,
Kickstand,MJS0000050118024,,,L4-a1,,,,37.3479,1.0953,,
Kickstand,MJS0000050118035,,,L4-a1,,,,37.8038,1.1262,,
Kickstand,MJS0000050118043,,,L4-a1,,,,37.0828,1.1048,,
Kickstand,MJS0000050118135,,,L4-a1,,,,37.6,1.097,,
Kickstand,MJS0000050118149,,,L4-a1,,,,37.6326,1.1419,,
Kickstand,MJS0000050118275,,,L4-a1,,,,37.839,1.1473,,
Kickstand,MJS0000050118287,,,L4-a1,,,,37.475,1.1034,,
Kickstand,MJS0000050118293,,,L4-a1,,,,37.3334,1.1131,,
Kickstand,MJS0000050118304,,,L4-a1,,,,37.6345,1.1355,,
Kickstand,MJS0000050118332,,,L4-a1,,,,37.2347,1.1072,,
Kickstand,MJS0000050118629,,,L4-a1,,,,37.6195,1.0886,,
Kickstand,MJS0000050118660,,,L4-a1,,,,37.7854,1.0657,,
Kickstand,MJS0000050118744,,,L4-a1,,,,37.28,1.097,,
Kickstand,MJS0000050118778,,,L4-a1,,,,37.0851,1.1329,,
Kickstand,MJS0000050118800,,,L4-a1,,,,37.1031,1.0772,,
Kickstand,MJS0000050118910,,,L4-a1,,,,37.12,1.0005,,
Kickstand,MJS0000050119353,,,L4-a1,,,,37.1041,1.0529,,
Kickstand,MJS0000050119396,,,L4-a1,,,,37.7739,1.1072,,
Kickstand,MJS0000050119411,,,L4-a1,,,,37.1609,1.0267,,
Kickstand,MJS0000050119412,,,L4-a1,,,,37.2611,1.1113,,
Kickstand,MJS0000050119519,,,L4-a1,,,,37.1733,1.0889,,
Kickstand,MJS0000050119555,,,L4-a1,,,,37.7342,1.0838,,
Kickstand,MJS0000050119788,,,L4-a1,,,,37.2176,1.1349,,
Kickstand,MJS0000050120030,,,L4-a1,,,,37.0982,1.1083,,
Kickstand,MJS0000050120341,,,L4-a1,,,,37.9993,1.0509,,
Kickstand,MJS0000050120427,,,L4-a1,,,,37.1289,1.0426,,
Kickstand,MJS0000050120456,,,L4-a1,,,,37.8746,1.0246,,
Kickstand,MJS0000050120729,,,L4-a1,,,,37.632,1.0919,,
Kickstand,MJS0000050120746,,,L4-a1,,,,37.37,1.038,,
Kickstand,MJS0000050120776,,,L4-a1,,,,37.4255,1.0772,,
Kickstand,MJS0000050120858,,,L4-a1,,,,37.6274,1.0578,,
Kickstand,MJS0000050120885,,,L4-a1,,,,37.367,1.0983,,
Kickstand,MJS0000050120890,,,L4-a1,,,,37.6361,1.1337,,
Kickstand,MJS0000050121153,,,L4-a1,,,,37.1289,1.0214,,
Kickstand,MJS0000050121177,,,L4-a1,,,,37.1622,1.0067,,
Kickstand,MJS0000050121206,,,L4-a1,,,,37.9261,1.1353,,
